pointid,name,type,amount,itemtype,rarity
9499,unknown,unknown,0,unknown,unknown
9500,unknown,unknown,0,unknown,unknown
9501,unknown,unknown,0,unknown,unknown
9502,unknown,unknown,0,unknown,unknown
9503,unknown,unknown,0,unknown,unknown
9504,unknown,unknown,0,unknown,unknown
9505,unknown,unknown,0,unknown,unknown
9506,unknown,unknown,0,unknown,unknown
9507,unknown,unknown,0,unknown,unknown
9508,unknown,unknown,0,unknown,unknown
9509,unknown,unknown,0,unknown,unknown
9510,unknown,unknown,0,unknown,unknown
9511,unknown,unknown,0,unknown,unknown
9512,unknown,unknown,0,unknown,unknown
9513,unknown,unknown,0,unknown,unknown
9514,unknown,unknown,0,unknown,unknown
9515,unknown,unknown,0,unknown,unknown
9516,unknown,unknown,0,unknown,unknown
9517,unknown,unknown,0,unknown,unknown
9518,unknown,unknown,0,unknown,unknown
9519,unknown,unknown,0,unknown,unknown
9520,unknown,unknown,0,unknown,unknown
9521,unknown,unknown,0,unknown,unknown
9522,unknown,unknown,0,unknown,unknown
9523,unknown,unknown,0,unknown,unknown
9524,unknown,unknown,0,unknown,unknown
9525,unknown,unknown,0,unknown,unknown
9526,unknown,unknown,0,unknown,unknown
9527,unknown,unknown,0,unknown,unknown
9528,unknown,unknown,0,unknown,unknown
9529,unknown,unknown,0,unknown,unknown
9530,unknown,unknown,0,unknown,unknown
9531,unknown,unknown,0,unknown,unknown
9532,unknown,unknown,0,unknown,unknown
9533,unknown,unknown,0,unknown,unknown
9534,unknown,unknown,0,unknown,unknown
9535,unknown,unknown,0,unknown,unknown
9536,unknown,unknown,0,unknown,unknown
9537,unknown,unknown,0,unknown,unknown
9538,unknown,unknown,0,unknown,unknown
9539,unknown,unknown,0,unknown,unknown
9540,unknown,unknown,0,unknown,unknown
9541,unknown,unknown,0,unknown,unknown
9542,unknown,unknown,0,unknown,unknown
9543,unknown,unknown,0,unknown,unknown
9544,unknown,unknown,0,unknown,unknown
9545,unknown,unknown,0,unknown,unknown
9546,unknown,unknown,0,unknown,unknown
9547,unknown,unknown,0,unknown,unknown
9548,unknown,unknown,0,unknown,unknown
9549,unknown,unknown,0,unknown,unknown
9550,unknown,unknown,0,unknown,unknown
9551,unknown,unknown,0,unknown,unknown
9552,unknown,unknown,0,unknown,unknown
9553,unknown,unknown,0,unknown,unknown
9554,unknown,unknown,0,unknown,unknown
9555,unknown,unknown,0,unknown,unknown
9556,unknown,unknown,0,unknown,unknown
9557,unknown,unknown,0,unknown,unknown
9558,unknown,unknown,0,unknown,unknown
9559,unknown,unknown,0,unknown,unknown
9560,unknown,unknown,0,unknown,unknown
9561,unknown,unknown,0,unknown,unknown
9562,unknown,unknown,0,unknown,unknown
9563,unknown,unknown,0,unknown,unknown
9564,unknown,unknown,0,unknown,unknown
9565,unknown,unknown,0,unknown,unknown
9566,unknown,unknown,0,unknown,unknown
9567,unknown,unknown,0,unknown,unknown
9568,unknown,unknown,0,unknown,unknown
9569,unknown,unknown,0,unknown,unknown
9570,unknown,unknown,0,unknown,unknown
9571,unknown,unknown,0,unknown,unknown
9572,unknown,unknown,0,unknown,unknown
9573,unknown,unknown,0,unknown,unknown
9574,unknown,unknown,0,unknown,unknown
9575,unknown,unknown,0,unknown,unknown
9576,unknown,unknown,0,unknown,unknown
9577,unknown,unknown,0,unknown,unknown
9578,unknown,unknown,0,unknown,unknown
9579,unknown,unknown,0,unknown,unknown
9580,unknown,unknown,0,unknown,unknown
9581,unknown,unknown,0,unknown,unknown
9582,unknown,unknown,0,unknown,unknown
9583,unknown,unknown,0,unknown,unknown
9584,unknown,unknown,0,unknown,unknown
9585,unknown,unknown,0,unknown,unknown
9586,unknown,unknown,0,unknown,unknown
9587,unknown,unknown,0,unknown,unknown
9588,unknown,unknown,0,unknown,unknown
9589,unknown,unknown,0,unknown,unknown
9590,unknown,unknown,0,unknown,unknown
9591,unknown,unknown,0,unknown,unknown
9592,unknown,unknown,0,unknown,unknown
9593,unknown,unknown,0,unknown,unknown
9594,unknown,unknown,0,unknown,unknown
9595,unknown,unknown,0,unknown,unknown
9596,unknown,unknown,0,unknown,unknown
9597,unknown,unknown,0,unknown,unknown
9598,unknown,unknown,0,unknown,unknown
9599,unknown,unknown,0,unknown,unknown
9600,unknown,unknown,0,unknown,unknown
9601,unknown,unknown,0,unknown,unknown
9602,unknown,unknown,0,unknown,unknown
9603,unknown,unknown,0,unknown,unknown
9604,unknown,unknown,0,unknown,unknown
9605,unknown,unknown,0,unknown,unknown
9606,unknown,unknown,0,unknown,unknown
9607,unknown,unknown,0,unknown,unknown
9608,unknown,unknown,0,unknown,unknown
9609,unknown,unknown,0,unknown,unknown
9610,unknown,unknown,0,unknown,unknown
9611,unknown,unknown,0,unknown,unknown
9612,unknown,unknown,0,unknown,unknown
9613,unknown,unknown,0,unknown,unknown
9614,unknown,unknown,0,unknown,unknown
9615,unknown,unknown,0,unknown,unknown
9616,unknown,unknown,0,unknown,unknown
9617,unknown,unknown,0,unknown,unknown
9618,unknown,unknown,0,unknown,unknown
9619,unknown,unknown,0,unknown,unknown
9620,unknown,unknown,0,unknown,unknown
9621,unknown,unknown,0,unknown,unknown
9622,unknown,unknown,0,unknown,unknown
9623,unknown,unknown,0,unknown,unknown
9624,unknown,unknown,0,unknown,unknown
9625,unknown,unknown,0,unknown,unknown
9626,unknown,unknown,0,unknown,unknown
9627,unknown,unknown,0,unknown,unknown
9628,unknown,unknown,0,unknown,unknown
9629,unknown,unknown,0,unknown,unknown
9630,unknown,unknown,0,unknown,unknown
9631,unknown,unknown,0,unknown,unknown
9632,unknown,unknown,0,unknown,unknown
9633,unknown,unknown,0,unknown,unknown
9634,unknown,unknown,0,unknown,unknown
9635,unknown,unknown,0,unknown,unknown
9636,unknown,unknown,0,unknown,unknown
9637,unknown,unknown,0,unknown,unknown
9638,unknown,unknown,0,unknown,unknown
9639,unknown,unknown,0,unknown,unknown
9640,unknown,unknown,0,unknown,unknown
9641,unknown,unknown,0,unknown,unknown
9642,unknown,unknown,0,unknown,unknown
9643,unknown,unknown,0,unknown,unknown
9644,unknown,unknown,0,unknown,unknown
9645,unknown,unknown,0,unknown,unknown
9646,unknown,unknown,0,unknown,unknown
9647,unknown,unknown,0,unknown,unknown
9648,unknown,unknown,0,unknown,unknown
9649,unknown,unknown,0,unknown,unknown
9650,unknown,unknown,0,unknown,unknown
9651,unknown,unknown,0,unknown,unknown
9652,unknown,unknown,0,unknown,unknown
9653,unknown,unknown,0,unknown,unknown
9654,unknown,unknown,0,unknown,unknown
9655,unknown,unknown,0,unknown,unknown
9656,unknown,unknown,0,unknown,unknown
9657,unknown,unknown,0,unknown,unknown
9658,unknown,unknown,0,unknown,unknown
9659,unknown,unknown,0,unknown,unknown
9660,unknown,unknown,0,unknown,unknown
9661,unknown,unknown,0,unknown,unknown
9662,unknown,unknown,0,unknown,unknown
9663,unknown,unknown,0,unknown,unknown
9664,unknown,unknown,0,unknown,unknown
9665,unknown,unknown,0,unknown,unknown
9666,unknown,unknown,0,unknown,unknown
9667,unknown,unknown,0,unknown,unknown
9668,unknown,unknown,0,unknown,unknown
9669,unknown,unknown,0,unknown,unknown
9670,unknown,unknown,0,unknown,unknown
9671,unknown,unknown,0,unknown,unknown
9672,unknown,unknown,0,unknown,unknown
9673,unknown,unknown,0,unknown,unknown
9674,unknown,unknown,0,unknown,unknown
9675,unknown,unknown,0,unknown,unknown
9676,unknown,unknown,0,unknown,unknown
9677,unknown,unknown,0,unknown,unknown
9678,unknown,unknown,0,unknown,unknown
9679,unknown,unknown,0,unknown,unknown
9680,unknown,unknown,0,unknown,unknown
9681,unknown,unknown,0,unknown,unknown
9682,unknown,unknown,0,unknown,unknown
9683,unknown,unknown,0,unknown,unknown
9684,unknown,unknown,0,unknown,unknown
9685,unknown,unknown,0,unknown,unknown
9686,unknown,unknown,0,unknown,unknown
9687,unknown,unknown,0,unknown,unknown
9688,unknown,unknown,0,unknown,unknown
9689,unknown,unknown,0,unknown,unknown
9690,unknown,unknown,0,unknown,unknown
9691,unknown,unknown,0,unknown,unknown
9692,unknown,unknown,0,unknown,unknown
9693,unknown,unknown,0,unknown,unknown
9694,unknown,unknown,0,unknown,unknown
9695,unknown,unknown,0,unknown,unknown
9696,unknown,unknown,0,unknown,unknown
9697,unknown,unknown,0,unknown,unknown
9698,unknown,unknown,0,unknown,unknown
9699,unknown,unknown,0,unknown,unknown
9700,unknown,unknown,0,unknown,unknown
9701,unknown,unknown,0,unknown,unknown
9702,unknown,unknown,0,unknown,unknown
9703,unknown,unknown,0,unknown,unknown
9704,unknown,unknown,0,unknown,unknown
9705,unknown,unknown,0,unknown,unknown
9706,unknown,unknown,0,unknown,unknown
9707,unknown,unknown,0,unknown,unknown
9708,unknown,unknown,0,unknown,unknown
9709,unknown,unknown,0,unknown,unknown
9710,unknown,unknown,0,unknown,unknown
9711,unknown,unknown,0,unknown,unknown
9712,unknown,unknown,0,unknown,unknown
9713,unknown,unknown,0,unknown,unknown
9714,unknown,unknown,0,unknown,unknown
9715,unknown,unknown,0,unknown,unknown
9716,unknown,unknown,0,unknown,unknown
9717,unknown,unknown,0,unknown,unknown
9718,unknown,unknown,0,unknown,unknown
9719,unknown,unknown,0,unknown,unknown
9720,unknown,unknown,0,unknown,unknown
9721,unknown,unknown,0,unknown,unknown
9722,unknown,unknown,0,unknown,unknown
9723,unknown,unknown,0,unknown,unknown
9724,unknown,unknown,0,unknown,unknown
9725,unknown,unknown,0,unknown,unknown
9726,unknown,unknown,0,unknown,unknown
9727,unknown,unknown,0,unknown,unknown
9728,unknown,unknown,0,unknown,unknown
9729,unknown,unknown,0,unknown,unknown
9730,unknown,unknown,0,unknown,unknown
9731,unknown,unknown,0,unknown,unknown
9732,unknown,unknown,0,unknown,unknown
9733,unknown,unknown,0,unknown,unknown
9734,unknown,unknown,0,unknown,unknown
9735,unknown,unknown,0,unknown,unknown
9736,unknown,unknown,0,unknown,unknown
9737,unknown,unknown,0,unknown,unknown
9738,unknown,unknown,0,unknown,unknown
9739,unknown,unknown,0,unknown,unknown
9740,unknown,unknown,0,unknown,unknown
9741,unknown,unknown,0,unknown,unknown
9742,unknown,unknown,0,unknown,unknown
9743,unknown,unknown,0,unknown,unknown
9744,unknown,unknown,0,unknown,unknown
9745,unknown,unknown,0,unknown,unknown
9746,unknown,unknown,0,unknown,unknown
9747,unknown,unknown,0,unknown,unknown
9748,unknown,unknown,0,unknown,unknown
9749,unknown,unknown,0,unknown,unknown
9750,unknown,unknown,0,unknown,unknown
9751,unknown,unknown,0,unknown,unknown
9752,unknown,unknown,0,unknown,unknown
9753,unknown,unknown,0,unknown,unknown
9754,unknown,unknown,0,unknown,unknown
9755,unknown,unknown,0,unknown,unknown
9756,unknown,unknown,0,unknown,unknown
9757,unknown,unknown,0,unknown,unknown
9758,unknown,unknown,0,unknown,unknown
9759,unknown,unknown,0,unknown,unknown
9760,unknown,unknown,0,unknown,unknown
9761,unknown,unknown,0,unknown,unknown
9762,unknown,unknown,0,unknown,unknown
9763,unknown,unknown,0,unknown,unknown
9764,unknown,unknown,0,unknown,unknown
9765,unknown,unknown,0,unknown,unknown
9766,unknown,unknown,0,unknown,unknown
9767,unknown,unknown,0,unknown,unknown
9768,unknown,unknown,0,unknown,unknown
9769,unknown,unknown,0,unknown,unknown
9770,unknown,unknown,0,unknown,unknown
9771,unknown,unknown,0,unknown,unknown
9772,unknown,unknown,0,unknown,unknown
9773,unknown,unknown,0,unknown,unknown
9774,unknown,unknown,0,unknown,unknown
9775,unknown,unknown,0,unknown,unknown
9776,unknown,unknown,0,unknown,unknown
9777,unknown,unknown,0,unknown,unknown
9778,unknown,unknown,0,unknown,unknown
9779,unknown,unknown,0,unknown,unknown
9780,unknown,unknown,0,unknown,unknown
9781,unknown,unknown,0,unknown,unknown
9782,unknown,unknown,0,unknown,unknown
9783,unknown,unknown,0,unknown,unknown
9784,unknown,unknown,0,unknown,unknown
9785,unknown,unknown,0,unknown,unknown
9786,unknown,unknown,0,unknown,unknown
9787,unknown,unknown,0,unknown,unknown
9788,unknown,unknown,0,unknown,unknown
9789,unknown,unknown,0,unknown,unknown
9790,unknown,unknown,0,unknown,unknown
9791,unknown,unknown,0,unknown,unknown
9792,unknown,unknown,0,unknown,unknown
9793,unknown,unknown,0,unknown,unknown
9794,unknown,unknown,0,unknown,unknown
9795,unknown,unknown,0,unknown,unknown
9796,unknown,unknown,0,unknown,unknown
9797,unknown,unknown,0,unknown,unknown
9798,unknown,unknown,0,unknown,unknown
9799,unknown,unknown,0,unknown,unknown
9800,unknown,unknown,0,unknown,unknown
9801,unknown,unknown,0,unknown,unknown
9802,unknown,unknown,0,unknown,unknown
9803,unknown,unknown,0,unknown,unknown
9804,unknown,unknown,0,unknown,unknown
9805,unknown,unknown,0,unknown,unknown
9806,unknown,unknown,0,unknown,unknown
9807,unknown,unknown,0,unknown,unknown
9808,unknown,unknown,0,unknown,unknown
9809,unknown,unknown,0,unknown,unknown
9810,unknown,unknown,0,unknown,unknown
9811,unknown,unknown,0,unknown,unknown
9812,unknown,unknown,0,unknown,unknown
9813,unknown,unknown,0,unknown,unknown
9814,unknown,unknown,0,unknown,unknown
9815,unknown,unknown,0,unknown,unknown
9816,unknown,unknown,0,unknown,unknown
9817,unknown,unknown,0,unknown,unknown
9818,unknown,unknown,0,unknown,unknown
9819,unknown,unknown,0,unknown,unknown
9820,unknown,unknown,0,unknown,unknown
9821,unknown,unknown,0,unknown,unknown
9822,unknown,unknown,0,unknown,unknown
9823,unknown,unknown,0,unknown,unknown
9824,unknown,unknown,0,unknown,unknown
9825,unknown,unknown,0,unknown,unknown
9826,unknown,unknown,0,unknown,unknown
9827,unknown,unknown,0,unknown,unknown
9828,unknown,unknown,0,unknown,unknown
9829,unknown,unknown,0,unknown,unknown
9830,unknown,unknown,0,unknown,unknown
9831,unknown,unknown,0,unknown,unknown
9832,unknown,unknown,0,unknown,unknown
9833,unknown,unknown,0,unknown,unknown
9834,unknown,unknown,0,unknown,unknown
9835,unknown,unknown,0,unknown,unknown
9836,unknown,unknown,0,unknown,unknown
9837,unknown,unknown,0,unknown,unknown
9838,unknown,unknown,0,unknown,unknown
9839,unknown,unknown,0,unknown,unknown
9840,unknown,unknown,0,unknown,unknown
9841,unknown,unknown,0,unknown,unknown
9842,unknown,unknown,0,unknown,unknown
9843,unknown,unknown,0,unknown,unknown
9844,unknown,unknown,0,unknown,unknown
9845,unknown,unknown,0,unknown,unknown
9846,unknown,unknown,0,unknown,unknown
9847,unknown,unknown,0,unknown,unknown
9848,unknown,unknown,0,unknown,unknown
9849,unknown,unknown,0,unknown,unknown
9850,unknown,unknown,0,unknown,unknown
9851,unknown,unknown,0,unknown,unknown
9852,unknown,unknown,0,unknown,unknown
9853,unknown,unknown,0,unknown,unknown
9854,unknown,unknown,0,unknown,unknown
9855,unknown,unknown,0,unknown,unknown
9856,unknown,unknown,0,unknown,unknown
9857,unknown,unknown,0,unknown,unknown
9858,unknown,unknown,0,unknown,unknown
9859,unknown,unknown,0,unknown,unknown
9860,unknown,unknown,0,unknown,unknown
9861,unknown,unknown,0,unknown,unknown
9862,unknown,unknown,0,unknown,unknown
9863,unknown,unknown,0,unknown,unknown
9864,unknown,unknown,0,unknown,unknown
9865,unknown,unknown,0,unknown,unknown
9866,unknown,unknown,0,unknown,unknown
9867,unknown,unknown,0,unknown,unknown
9868,unknown,unknown,0,unknown,unknown
9869,unknown,unknown,0,unknown,unknown
9870,unknown,unknown,0,unknown,unknown
9871,unknown,unknown,0,unknown,unknown
9872,unknown,unknown,0,unknown,unknown
9873,unknown,unknown,0,unknown,unknown
9874,unknown,unknown,0,unknown,unknown
9875,unknown,unknown,0,unknown,unknown
9876,unknown,unknown,0,unknown,unknown
9877,unknown,unknown,0,unknown,unknown
9878,unknown,unknown,0,unknown,unknown
9879,unknown,unknown,0,unknown,unknown
9880,unknown,unknown,0,unknown,unknown
9881,unknown,unknown,0,unknown,unknown
9882,unknown,unknown,0,unknown,unknown
9883,unknown,unknown,0,unknown,unknown
9884,unknown,unknown,0,unknown,unknown
9885,unknown,unknown,0,unknown,unknown
9886,unknown,unknown,0,unknown,unknown
9887,unknown,unknown,0,unknown,unknown
9888,unknown,unknown,0,unknown,unknown
9889,unknown,unknown,0,unknown,unknown
9890,unknown,unknown,0,unknown,unknown
9891,unknown,unknown,0,unknown,unknown
9892,unknown,unknown,0,unknown,unknown
9893,unknown,unknown,0,unknown,unknown
9894,unknown,unknown,0,unknown,unknown
9895,unknown,unknown,0,unknown,unknown
9896,unknown,unknown,0,unknown,unknown
9897,unknown,unknown,0,unknown,unknown
9898,unknown,unknown,0,unknown,unknown
9899,unknown,unknown,0,unknown,unknown
9900,unknown,unknown,0,unknown,unknown
9901,unknown,unknown,0,unknown,unknown
9902,unknown,unknown,0,unknown,unknown
9903,unknown,unknown,0,unknown,unknown
9904,unknown,unknown,0,unknown,unknown
9905,unknown,unknown,0,unknown,unknown
9906,unknown,unknown,0,unknown,unknown
9907,unknown,unknown,0,unknown,unknown
9908,unknown,unknown,0,unknown,unknown
9909,unknown,unknown,0,unknown,unknown
9910,unknown,unknown,0,unknown,unknown
9911,unknown,unknown,0,unknown,unknown
9912,unknown,unknown,0,unknown,unknown
9913,unknown,unknown,0,unknown,unknown
9914,unknown,unknown,0,unknown,unknown
9915,unknown,unknown,0,unknown,unknown
9916,unknown,unknown,0,unknown,unknown
9917,unknown,unknown,0,unknown,unknown
9918,unknown,unknown,0,unknown,unknown
9919,unknown,unknown,0,unknown,unknown
9920,unknown,unknown,0,unknown,unknown
9921,unknown,unknown,0,unknown,unknown
9922,unknown,unknown,0,unknown,unknown
9923,unknown,unknown,0,unknown,unknown
9924,unknown,unknown,0,unknown,unknown
9925,unknown,unknown,0,unknown,unknown
9926,unknown,unknown,0,unknown,unknown
9927,unknown,unknown,0,unknown,unknown
9928,unknown,unknown,0,unknown,unknown
9929,unknown,unknown,0,unknown,unknown
9930,unknown,unknown,0,unknown,unknown
9931,unknown,unknown,0,unknown,unknown
9932,unknown,unknown,0,unknown,unknown
9933,unknown,unknown,0,unknown,unknown
9934,unknown,unknown,0,unknown,unknown
9935,unknown,unknown,0,unknown,unknown
9936,unknown,unknown,0,unknown,unknown
9937,unknown,unknown,0,unknown,unknown
9938,unknown,unknown,0,unknown,unknown
9939,unknown,unknown,0,unknown,unknown
9940,unknown,unknown,0,unknown,unknown
9941,unknown,unknown,0,unknown,unknown
9942,unknown,unknown,0,unknown,unknown
9943,unknown,unknown,0,unknown,unknown
9944,unknown,unknown,0,unknown,unknown
9945,unknown,unknown,0,unknown,unknown
9946,unknown,unknown,0,unknown,unknown
9947,unknown,unknown,0,unknown,unknown
9948,unknown,unknown,0,unknown,unknown
9949,unknown,unknown,0,unknown,unknown
9950,unknown,unknown,0,unknown,unknown
9951,unknown,unknown,0,unknown,unknown
9952,unknown,unknown,0,unknown,unknown
9953,unknown,unknown,0,unknown,unknown
9954,unknown,unknown,0,unknown,unknown
9955,unknown,unknown,0,unknown,unknown
9956,unknown,unknown,0,unknown,unknown
9957,unknown,unknown,0,unknown,unknown
9958,unknown,unknown,0,unknown,unknown
9959,unknown,unknown,0,unknown,unknown
9960,unknown,unknown,0,unknown,unknown
9961,unknown,unknown,0,unknown,unknown
9962,unknown,unknown,0,unknown,unknown
9963,unknown,unknown,0,unknown,unknown
9964,unknown,unknown,0,unknown,unknown
9965,unknown,unknown,0,unknown,unknown
9966,unknown,unknown,0,unknown,unknown
9967,unknown,unknown,0,unknown,unknown
9968,unknown,unknown,0,unknown,unknown
9969,unknown,unknown,0,unknown,unknown
9970,unknown,unknown,0,unknown,unknown
9971,unknown,unknown,0,unknown,unknown
9972,unknown,unknown,0,unknown,unknown
9973,unknown,unknown,0,unknown,unknown
9974,unknown,unknown,0,unknown,unknown
9975,unknown,unknown,0,unknown,unknown
9976,unknown,unknown,0,unknown,unknown
9977,unknown,unknown,0,unknown,unknown
9978,unknown,unknown,0,unknown,unknown
9979,unknown,unknown,0,unknown,unknown
9980,unknown,unknown,0,unknown,unknown
9981,unknown,unknown,0,unknown,unknown
9982,unknown,unknown,0,unknown,unknown
9983,unknown,unknown,0,unknown,unknown
9984,unknown,unknown,0,unknown,unknown
9985,unknown,unknown,0,unknown,unknown
9986,unknown,unknown,0,unknown,unknown
9987,unknown,unknown,0,unknown,unknown
9988,unknown,unknown,0,unknown,unknown
9989,unknown,unknown,0,unknown,unknown
9990,unknown,unknown,0,unknown,unknown
9991,unknown,unknown,0,unknown,unknown
9992,unknown,unknown,0,unknown,unknown
9993,unknown,unknown,0,unknown,unknown
9994,unknown,unknown,0,unknown,unknown
9995,unknown,unknown,0,unknown,unknown
9996,unknown,unknown,0,unknown,unknown
9997,unknown,unknown,0,unknown,unknown
9998,unknown,unknown,0,unknown,unknown
9999,unknown,unknown,0,unknown,unknown
10000,unknown,unknown,0,unknown,unknown
10001,unknown,unknown,0,unknown,unknown
10002,unknown,unknown,0,unknown,unknown
10003,unknown,unknown,0,unknown,unknown
10004,unknown,unknown,0,unknown,unknown
10005,unknown,unknown,0,unknown,unknown
10006,unknown,unknown,0,unknown,unknown
10007,unknown,unknown,0,unknown,unknown
10008,unknown,unknown,0,unknown,unknown
10009,unknown,unknown,0,unknown,unknown
10010,unknown,unknown,0,unknown,unknown
10011,unknown,unknown,0,unknown,unknown
10012,unknown,unknown,0,unknown,unknown
10013,unknown,unknown,0,unknown,unknown
10014,unknown,unknown,0,unknown,unknown
10015,unknown,unknown,0,unknown,unknown
10016,unknown,unknown,0,unknown,unknown
10017,unknown,unknown,0,unknown,unknown
10018,unknown,unknown,0,unknown,unknown
10019,unknown,unknown,0,unknown,unknown
10020,unknown,unknown,0,unknown,unknown
10021,unknown,unknown,0,unknown,unknown
10022,unknown,unknown,0,unknown,unknown
10023,unknown,unknown,0,unknown,unknown
10024,unknown,unknown,0,unknown,unknown
10025,unknown,unknown,0,unknown,unknown
10026,unknown,unknown,0,unknown,unknown
10027,unknown,unknown,0,unknown,unknown
10028,unknown,unknown,0,unknown,unknown
10029,unknown,unknown,0,unknown,unknown
10030,unknown,unknown,0,unknown,unknown
10031,unknown,unknown,0,unknown,unknown
10032,unknown,unknown,0,unknown,unknown
10033,unknown,unknown,0,unknown,unknown
10034,unknown,unknown,0,unknown,unknown
10035,unknown,unknown,0,unknown,unknown
10036,unknown,unknown,0,unknown,unknown
10037,unknown,unknown,0,unknown,unknown
10038,unknown,unknown,0,unknown,unknown
10039,unknown,unknown,0,unknown,unknown
10040,unknown,unknown,0,unknown,unknown
10041,unknown,unknown,0,unknown,unknown
10042,unknown,unknown,0,unknown,unknown
10043,unknown,unknown,0,unknown,unknown
10044,unknown,unknown,0,unknown,unknown
10045,unknown,unknown,0,unknown,unknown
10046,unknown,unknown,0,unknown,unknown
10047,unknown,unknown,0,unknown,unknown
10048,unknown,unknown,0,unknown,unknown
10049,unknown,unknown,0,unknown,unknown
10050,unknown,unknown,0,unknown,unknown
10051,unknown,unknown,0,unknown,unknown
10052,unknown,unknown,0,unknown,unknown
10053,unknown,unknown,0,unknown,unknown
10054,unknown,unknown,0,unknown,unknown
10055,unknown,unknown,0,unknown,unknown
10056,unknown,unknown,0,unknown,unknown
10057,unknown,unknown,0,unknown,unknown
10058,unknown,unknown,0,unknown,unknown
10059,unknown,unknown,0,unknown,unknown
10060,unknown,unknown,0,unknown,unknown
10061,unknown,unknown,0,unknown,unknown
10062,unknown,unknown,0,unknown,unknown
10063,unknown,unknown,0,unknown,unknown
10064,unknown,unknown,0,unknown,unknown
10065,unknown,unknown,0,unknown,unknown
10066,unknown,unknown,0,unknown,unknown
10067,unknown,unknown,0,unknown,unknown
10068,unknown,unknown,0,unknown,unknown
10069,unknown,unknown,0,unknown,unknown
10070,unknown,unknown,0,unknown,unknown
10071,unknown,unknown,0,unknown,unknown
10072,unknown,unknown,0,unknown,unknown
10073,unknown,unknown,0,unknown,unknown
10074,unknown,unknown,0,unknown,unknown
10075,unknown,unknown,0,unknown,unknown
10076,unknown,unknown,0,unknown,unknown
10077,unknown,unknown,0,unknown,unknown
10078,unknown,unknown,0,unknown,unknown
10079,unknown,unknown,0,unknown,unknown
10080,unknown,unknown,0,unknown,unknown
10081,unknown,unknown,0,unknown,unknown
10082,unknown,unknown,0,unknown,unknown
10083,unknown,unknown,0,unknown,unknown
10084,unknown,unknown,0,unknown,unknown
10085,unknown,unknown,0,unknown,unknown
10086,unknown,unknown,0,unknown,unknown
10087,unknown,unknown,0,unknown,unknown
10088,unknown,unknown,0,unknown,unknown
10089,unknown,unknown,0,unknown,unknown
10090,unknown,unknown,0,unknown,unknown
10091,unknown,unknown,0,unknown,unknown
10092,unknown,unknown,0,unknown,unknown
10093,unknown,unknown,0,unknown,unknown
10094,unknown,unknown,0,unknown,unknown
10095,unknown,unknown,0,unknown,unknown
10096,unknown,unknown,0,unknown,unknown
10097,unknown,unknown,0,unknown,unknown
10098,unknown,unknown,0,unknown,unknown
10099,unknown,unknown,0,unknown,unknown
10100,unknown,unknown,0,unknown,unknown
10101,unknown,unknown,0,unknown,unknown
10102,unknown,unknown,0,unknown,unknown
10103,unknown,unknown,0,unknown,unknown
10104,unknown,unknown,0,unknown,unknown
10105,unknown,unknown,0,unknown,unknown
10106,unknown,unknown,0,unknown,unknown
10107,unknown,unknown,0,unknown,unknown
10108,unknown,unknown,0,unknown,unknown
10109,unknown,unknown,0,unknown,unknown
10110,unknown,unknown,0,unknown,unknown
10111,unknown,unknown,0,unknown,unknown
10112,unknown,unknown,0,unknown,unknown
10113,unknown,unknown,0,unknown,unknown
10114,unknown,unknown,0,unknown,unknown
10115,unknown,unknown,0,unknown,unknown
10116,unknown,unknown,0,unknown,unknown
10117,unknown,unknown,0,unknown,unknown
10118,unknown,unknown,0,unknown,unknown
10119,unknown,unknown,0,unknown,unknown
10120,unknown,unknown,0,unknown,unknown
10121,unknown,unknown,0,unknown,unknown
10122,unknown,unknown,0,unknown,unknown
10123,unknown,unknown,0,unknown,unknown
10124,unknown,unknown,0,unknown,unknown
10125,unknown,unknown,0,unknown,unknown
10126,unknown,unknown,0,unknown,unknown
10127,unknown,unknown,0,unknown,unknown
10128,unknown,unknown,0,unknown,unknown
10129,unknown,unknown,0,unknown,unknown
10130,unknown,unknown,0,unknown,unknown
10131,unknown,unknown,0,unknown,unknown
10132,unknown,unknown,0,unknown,unknown
10133,unknown,unknown,0,unknown,unknown
10134,unknown,unknown,0,unknown,unknown
10135,unknown,unknown,0,unknown,unknown
10136,unknown,unknown,0,unknown,unknown
10137,unknown,unknown,0,unknown,unknown
10138,unknown,unknown,0,unknown,unknown
10139,unknown,unknown,0,unknown,unknown
10140,unknown,unknown,0,unknown,unknown
10141,unknown,unknown,0,unknown,unknown
10142,unknown,unknown,0,unknown,unknown
10143,unknown,unknown,0,unknown,unknown
10144,unknown,unknown,0,unknown,unknown
10145,unknown,unknown,0,unknown,unknown
10146,unknown,unknown,0,unknown,unknown
10147,unknown,unknown,0,unknown,unknown
10148,unknown,unknown,0,unknown,unknown
10149,unknown,unknown,0,unknown,unknown
10150,unknown,unknown,0,unknown,unknown
10151,unknown,unknown,0,unknown,unknown
10152,unknown,unknown,0,unknown,unknown
10153,unknown,unknown,0,unknown,unknown
10154,unknown,unknown,0,unknown,unknown
10155,unknown,unknown,0,unknown,unknown
10156,unknown,unknown,0,unknown,unknown
10157,unknown,unknown,0,unknown,unknown
10158,unknown,unknown,0,unknown,unknown
10159,unknown,unknown,0,unknown,unknown
10160,unknown,unknown,0,unknown,unknown
10161,unknown,unknown,0,unknown,unknown
10162,unknown,unknown,0,unknown,unknown
10163,unknown,unknown,0,unknown,unknown
