pointid,name,type,amount,itemtype,rarity
1227,unknown,unknown,0,unknown,unknown
1228,unknown,unknown,0,unknown,unknown
1229,unknown,unknown,0,unknown,unknown
1230,unknown,unknown,0,unknown,unknown
1231,unknown,unknown,0,unknown,unknown
1232,unknown,unknown,0,unknown,unknown
1233,unknown,unknown,0,unknown,unknown
1234,unknown,unknown,0,unknown,unknown
1235,unknown,unknown,0,unknown,unknown
1236,unknown,unknown,0,unknown,unknown
1237,unknown,unknown,0,unknown,unknown
1238,unknown,unknown,0,unknown,unknown
1239,unknown,unknown,0,unknown,unknown
1240,unknown,unknown,0,unknown,unknown
1241,unknown,unknown,0,unknown,unknown
1242,unknown,unknown,0,unknown,unknown
1243,unknown,unknown,0,unknown,unknown
1244,unknown,unknown,0,unknown,unknown
1245,unknown,unknown,0,unknown,unknown
1246,unknown,unknown,0,unknown,unknown
1247,unknown,unknown,0,unknown,unknown
1248,unknown,unknown,0,unknown,unknown
1249,unknown,unknown,0,unknown,unknown
1250,unknown,unknown,0,unknown,unknown
1251,unknown,unknown,0,unknown,unknown
1252,unknown,unknown,0,unknown,unknown
1253,unknown,unknown,0,unknown,unknown
1254,unknown,unknown,0,unknown,unknown
1255,unknown,unknown,0,unknown,unknown
1256,unknown,unknown,0,unknown,unknown
1257,unknown,unknown,0,unknown,unknown
1258,unknown,unknown,0,unknown,unknown
1259,unknown,unknown,0,unknown,unknown
1260,unknown,unknown,0,unknown,unknown
1261,unknown,unknown,0,unknown,unknown
1262,unknown,unknown,0,unknown,unknown
1263,unknown,unknown,0,unknown,unknown
1264,unknown,unknown,0,unknown,unknown
1265,unknown,unknown,0,unknown,unknown
1266,unknown,unknown,0,unknown,unknown
1267,unknown,unknown,0,unknown,unknown
1268,unknown,unknown,0,unknown,unknown
1269,unknown,unknown,0,unknown,unknown
1270,unknown,unknown,0,unknown,unknown
1271,unknown,unknown,0,unknown,unknown
1272,unknown,unknown,0,unknown,unknown
1273,unknown,unknown,0,unknown,unknown
1274,unknown,unknown,0,unknown,unknown
1275,unknown,unknown,0,unknown,unknown
1276,unknown,unknown,0,unknown,unknown
1277,unknown,unknown,0,unknown,unknown
1278,unknown,unknown,0,unknown,unknown
1279,unknown,unknown,0,unknown,unknown
1280,unknown,unknown,0,unknown,unknown
1281,unknown,unknown,0,unknown,unknown
1282,unknown,unknown,0,unknown,unknown
1283,unknown,unknown,0,unknown,unknown
1284,unknown,unknown,0,unknown,unknown
1285,unknown,unknown,0,unknown,unknown
1286,unknown,unknown,0,unknown,unknown
1287,unknown,unknown,0,unknown,unknown
1288,unknown,unknown,0,unknown,unknown
1289,unknown,unknown,0,unknown,unknown
1290,unknown,unknown,0,unknown,unknown
1291,unknown,unknown,0,unknown,unknown
1292,unknown,unknown,0,unknown,unknown
1293,unknown,unknown,0,unknown,unknown
1294,unknown,unknown,0,unknown,unknown
1295,unknown,unknown,0,unknown,unknown
1296,unknown,unknown,0,unknown,unknown
1297,unknown,unknown,0,unknown,unknown
1298,unknown,unknown,0,unknown,unknown
1299,unknown,unknown,0,unknown,unknown
1300,unknown,unknown,0,unknown,unknown
1301,unknown,unknown,0,unknown,unknown
1302,unknown,unknown,0,unknown,unknown
1303,unknown,unknown,0,unknown,unknown
1304,unknown,unknown,0,unknown,unknown
1305,unknown,unknown,0,unknown,unknown
1306,unknown,unknown,0,unknown,unknown
1307,unknown,unknown,0,unknown,unknown
1308,unknown,unknown,0,unknown,unknown
1309,unknown,unknown,0,unknown,unknown
1310,unknown,unknown,0,unknown,unknown
1311,unknown,unknown,0,unknown,unknown
1312,unknown,unknown,0,unknown,unknown
1313,unknown,unknown,0,unknown,unknown
1314,unknown,unknown,0,unknown,unknown
1315,unknown,unknown,0,unknown,unknown
1316,unknown,unknown,0,unknown,unknown
1317,unknown,unknown,0,unknown,unknown
1318,unknown,unknown,0,unknown,unknown
1319,unknown,unknown,0,unknown,unknown
1320,unknown,unknown,0,unknown,unknown
1321,unknown,unknown,0,unknown,unknown
1322,unknown,unknown,0,unknown,unknown
1323,unknown,unknown,0,unknown,unknown
1324,unknown,unknown,0,unknown,unknown
1325,unknown,unknown,0,unknown,unknown
1326,unknown,unknown,0,unknown,unknown
1327,unknown,unknown,0,unknown,unknown
1328,unknown,unknown,0,unknown,unknown
1329,unknown,unknown,0,unknown,unknown
1330,unknown,unknown,0,unknown,unknown
1331,unknown,unknown,0,unknown,unknown
1332,unknown,unknown,0,unknown,unknown
1333,unknown,unknown,0,unknown,unknown
1334,unknown,unknown,0,unknown,unknown
1335,unknown,unknown,0,unknown,unknown
1336,unknown,unknown,0,unknown,unknown
1337,unknown,unknown,0,unknown,unknown
1338,unknown,unknown,0,unknown,unknown
1339,unknown,unknown,0,unknown,unknown
1340,unknown,unknown,0,unknown,unknown
1341,unknown,unknown,0,unknown,unknown
1342,unknown,unknown,0,unknown,unknown
1343,unknown,unknown,0,unknown,unknown
1344,unknown,unknown,0,unknown,unknown
1345,unknown,unknown,0,unknown,unknown
1346,unknown,unknown,0,unknown,unknown
1347,unknown,unknown,0,unknown,unknown
1348,unknown,unknown,0,unknown,unknown
1349,unknown,unknown,0,unknown,unknown
1350,unknown,unknown,0,unknown,unknown
1351,unknown,unknown,0,unknown,unknown
1352,unknown,unknown,0,unknown,unknown
1353,unknown,unknown,0,unknown,unknown
1354,unknown,unknown,0,unknown,unknown
1355,unknown,unknown,0,unknown,unknown
1356,unknown,unknown,0,unknown,unknown
1357,unknown,unknown,0,unknown,unknown
1358,unknown,unknown,0,unknown,unknown
1359,unknown,unknown,0,unknown,unknown
1360,unknown,unknown,0,unknown,unknown
1361,unknown,unknown,0,unknown,unknown
1362,unknown,unknown,0,unknown,unknown
1363,unknown,unknown,0,unknown,unknown
1364,unknown,unknown,0,unknown,unknown
1365,unknown,unknown,0,unknown,unknown
1366,unknown,unknown,0,unknown,unknown
1367,unknown,unknown,0,unknown,unknown
1368,unknown,unknown,0,unknown,unknown
1369,unknown,unknown,0,unknown,unknown
1370,unknown,unknown,0,unknown,unknown
1371,unknown,unknown,0,unknown,unknown
1372,unknown,unknown,0,unknown,unknown
1373,unknown,unknown,0,unknown,unknown
1374,unknown,unknown,0,unknown,unknown
1375,unknown,unknown,0,unknown,unknown
1376,unknown,unknown,0,unknown,unknown
1377,unknown,unknown,0,unknown,unknown
1378,unknown,unknown,0,unknown,unknown
1379,unknown,unknown,0,unknown,unknown
1380,unknown,unknown,0,unknown,unknown
1381,unknown,unknown,0,unknown,unknown
1382,unknown,unknown,0,unknown,unknown
1383,unknown,unknown,0,unknown,unknown
1384,unknown,unknown,0,unknown,unknown
1385,unknown,unknown,0,unknown,unknown
1386,unknown,unknown,0,unknown,unknown
1387,unknown,unknown,0,unknown,unknown
1388,unknown,unknown,0,unknown,unknown
1389,unknown,unknown,0,unknown,unknown
1390,unknown,unknown,0,unknown,unknown
1391,unknown,unknown,0,unknown,unknown
1392,unknown,unknown,0,unknown,unknown
1393,unknown,unknown,0,unknown,unknown
1394,unknown,unknown,0,unknown,unknown
1395,unknown,unknown,0,unknown,unknown
1396,unknown,unknown,0,unknown,unknown
1397,unknown,unknown,0,unknown,unknown
1398,unknown,unknown,0,unknown,unknown
1399,unknown,unknown,0,unknown,unknown
1400,unknown,unknown,0,unknown,unknown
1401,unknown,unknown,0,unknown,unknown
1402,unknown,unknown,0,unknown,unknown
1403,unknown,unknown,0,unknown,unknown
1404,unknown,unknown,0,unknown,unknown
1405,unknown,unknown,0,unknown,unknown
1406,unknown,unknown,0,unknown,unknown
1407,unknown,unknown,0,unknown,unknown
1408,unknown,unknown,0,unknown,unknown
1409,unknown,unknown,0,unknown,unknown
1410,unknown,unknown,0,unknown,unknown
1411,unknown,unknown,0,unknown,unknown
1412,unknown,unknown,0,unknown,unknown
1413,unknown,unknown,0,unknown,unknown
1414,unknown,unknown,0,unknown,unknown
1415,unknown,unknown,0,unknown,unknown
1416,unknown,unknown,0,unknown,unknown
1417,unknown,unknown,0,unknown,unknown
1418,unknown,unknown,0,unknown,unknown
1419,unknown,unknown,0,unknown,unknown
1420,unknown,unknown,0,unknown,unknown
1421,unknown,unknown,0,unknown,unknown
1422,unknown,unknown,0,unknown,unknown
1423,unknown,unknown,0,unknown,unknown
1424,unknown,unknown,0,unknown,unknown
1425,unknown,unknown,0,unknown,unknown
1426,unknown,unknown,0,unknown,unknown
1427,unknown,unknown,0,unknown,unknown
1428,unknown,unknown,0,unknown,unknown
1429,unknown,unknown,0,unknown,unknown
1430,unknown,unknown,0,unknown,unknown
1431,unknown,unknown,0,unknown,unknown
1432,unknown,unknown,0,unknown,unknown
1433,unknown,unknown,0,unknown,unknown
1434,unknown,unknown,0,unknown,unknown
1435,unknown,unknown,0,unknown,unknown
1436,unknown,unknown,0,unknown,unknown
1437,unknown,unknown,0,unknown,unknown
1438,unknown,unknown,0,unknown,unknown
1439,unknown,unknown,0,unknown,unknown
1440,unknown,unknown,0,unknown,unknown
1441,unknown,unknown,0,unknown,unknown
1442,unknown,unknown,0,unknown,unknown
1443,unknown,unknown,0,unknown,unknown
1444,unknown,unknown,0,unknown,unknown
1445,unknown,unknown,0,unknown,unknown
1446,unknown,unknown,0,unknown,unknown
1447,unknown,unknown,0,unknown,unknown
1448,unknown,unknown,0,unknown,unknown
1449,unknown,unknown,0,unknown,unknown
1450,unknown,unknown,0,unknown,unknown
1451,unknown,unknown,0,unknown,unknown
1452,unknown,unknown,0,unknown,unknown
1453,unknown,unknown,0,unknown,unknown
1454,unknown,unknown,0,unknown,unknown
1455,unknown,unknown,0,unknown,unknown
1456,unknown,unknown,0,unknown,unknown
1457,unknown,unknown,0,unknown,unknown
1458,unknown,unknown,0,unknown,unknown
1459,unknown,unknown,0,unknown,unknown
1460,unknown,unknown,0,unknown,unknown
1461,unknown,unknown,0,unknown,unknown
1462,unknown,unknown,0,unknown,unknown
1463,unknown,unknown,0,unknown,unknown
1464,unknown,unknown,0,unknown,unknown
1465,unknown,unknown,0,unknown,unknown
1466,unknown,unknown,0,unknown,unknown
1467,unknown,unknown,0,unknown,unknown
1468,unknown,unknown,0,unknown,unknown
1469,unknown,unknown,0,unknown,unknown
1470,unknown,unknown,0,unknown,unknown
1471,unknown,unknown,0,unknown,unknown
1472,unknown,unknown,0,unknown,unknown
1473,unknown,unknown,0,unknown,unknown
1474,unknown,unknown,0,unknown,unknown
1475,unknown,unknown,0,unknown,unknown
1476,unknown,unknown,0,unknown,unknown
1477,unknown,unknown,0,unknown,unknown
1478,unknown,unknown,0,unknown,unknown
1479,unknown,unknown,0,unknown,unknown
1480,unknown,unknown,0,unknown,unknown
1481,unknown,unknown,0,unknown,unknown
1482,unknown,unknown,0,unknown,unknown
1483,unknown,unknown,0,unknown,unknown
1484,unknown,unknown,0,unknown,unknown
1485,unknown,unknown,0,unknown,unknown
1486,unknown,unknown,0,unknown,unknown
1487,unknown,unknown,0,unknown,unknown
1488,unknown,unknown,0,unknown,unknown
1489,unknown,unknown,0,unknown,unknown
1490,unknown,unknown,0,unknown,unknown
1491,unknown,unknown,0,unknown,unknown
1492,unknown,unknown,0,unknown,unknown
1493,unknown,unknown,0,unknown,unknown
1494,unknown,unknown,0,unknown,unknown
1495,unknown,unknown,0,unknown,unknown
1496,unknown,unknown,0,unknown,unknown
1497,unknown,unknown,0,unknown,unknown
1498,unknown,unknown,0,unknown,unknown
1499,unknown,unknown,0,unknown,unknown
1500,unknown,unknown,0,unknown,unknown
1501,unknown,unknown,0,unknown,unknown
1502,unknown,unknown,0,unknown,unknown
1503,unknown,unknown,0,unknown,unknown
1504,unknown,unknown,0,unknown,unknown
1505,unknown,unknown,0,unknown,unknown
1506,unknown,unknown,0,unknown,unknown
1507,unknown,unknown,0,unknown,unknown
1508,unknown,unknown,0,unknown,unknown
1509,unknown,unknown,0,unknown,unknown
1510,unknown,unknown,0,unknown,unknown
1511,unknown,unknown,0,unknown,unknown
1512,unknown,unknown,0,unknown,unknown
1513,unknown,unknown,0,unknown,unknown
1514,unknown,unknown,0,unknown,unknown
1515,unknown,unknown,0,unknown,unknown
1516,unknown,unknown,0,unknown,unknown
1517,unknown,unknown,0,unknown,unknown
1518,unknown,unknown,0,unknown,unknown
1519,unknown,unknown,0,unknown,unknown
1520,unknown,unknown,0,unknown,unknown
1521,unknown,unknown,0,unknown,unknown
1522,unknown,unknown,0,unknown,unknown
1523,unknown,unknown,0,unknown,unknown
1524,unknown,unknown,0,unknown,unknown
1525,unknown,unknown,0,unknown,unknown
1526,unknown,unknown,0,unknown,unknown
1527,unknown,unknown,0,unknown,unknown
1528,unknown,unknown,0,unknown,unknown
1529,unknown,unknown,0,unknown,unknown
1530,unknown,unknown,0,unknown,unknown
1531,unknown,unknown,0,unknown,unknown
1532,unknown,unknown,0,unknown,unknown
1533,unknown,unknown,0,unknown,unknown
1534,unknown,unknown,0,unknown,unknown
1535,unknown,unknown,0,unknown,unknown
1536,unknown,unknown,0,unknown,unknown
1537,unknown,unknown,0,unknown,unknown
1538,unknown,unknown,0,unknown,unknown
1539,unknown,unknown,0,unknown,unknown
1540,unknown,unknown,0,unknown,unknown
1541,unknown,unknown,0,unknown,unknown
1542,unknown,unknown,0,unknown,unknown
1543,unknown,unknown,0,unknown,unknown
1544,unknown,unknown,0,unknown,unknown
1545,unknown,unknown,0,unknown,unknown
1546,unknown,unknown,0,unknown,unknown
1547,unknown,unknown,0,unknown,unknown
1548,unknown,unknown,0,unknown,unknown
1549,unknown,unknown,0,unknown,unknown
1550,unknown,unknown,0,unknown,unknown
1551,unknown,unknown,0,unknown,unknown
1552,unknown,unknown,0,unknown,unknown
1553,unknown,unknown,0,unknown,unknown
1554,unknown,unknown,0,unknown,unknown
1555,unknown,unknown,0,unknown,unknown
1556,unknown,unknown,0,unknown,unknown
1557,unknown,unknown,0,unknown,unknown
1558,unknown,unknown,0,unknown,unknown
1559,unknown,unknown,0,unknown,unknown
1560,unknown,unknown,0,unknown,unknown
1561,unknown,unknown,0,unknown,unknown
1562,unknown,unknown,0,unknown,unknown
1563,unknown,unknown,0,unknown,unknown
1564,unknown,unknown,0,unknown,unknown
1565,unknown,unknown,0,unknown,unknown
1566,unknown,unknown,0,unknown,unknown
1567,unknown,unknown,0,unknown,unknown
1568,unknown,unknown,0,unknown,unknown
1569,unknown,unknown,0,unknown,unknown
1570,unknown,unknown,0,unknown,unknown
1571,unknown,unknown,0,unknown,unknown
1572,unknown,unknown,0,unknown,unknown
1573,unknown,unknown,0,unknown,unknown
1574,unknown,unknown,0,unknown,unknown
1575,unknown,unknown,0,unknown,unknown
1576,unknown,unknown,0,unknown,unknown
1577,unknown,unknown,0,unknown,unknown
1578,unknown,unknown,0,unknown,unknown
1579,unknown,unknown,0,unknown,unknown
1580,unknown,unknown,0,unknown,unknown
1581,unknown,unknown,0,unknown,unknown
1582,unknown,unknown,0,unknown,unknown
1583,unknown,unknown,0,unknown,unknown
1584,unknown,unknown,0,unknown,unknown
1585,unknown,unknown,0,unknown,unknown
1586,unknown,unknown,0,unknown,unknown
1587,unknown,unknown,0,unknown,unknown
1588,unknown,unknown,0,unknown,unknown
1589,unknown,unknown,0,unknown,unknown
1590,unknown,unknown,0,unknown,unknown
1591,unknown,unknown,0,unknown,unknown
1592,unknown,unknown,0,unknown,unknown
1593,unknown,unknown,0,unknown,unknown
1594,unknown,unknown,0,unknown,unknown
1595,unknown,unknown,0,unknown,unknown
1596,unknown,unknown,0,unknown,unknown
1597,unknown,unknown,0,unknown,unknown
1598,unknown,unknown,0,unknown,unknown
1599,unknown,unknown,0,unknown,unknown
1600,unknown,unknown,0,unknown,unknown
1601,unknown,unknown,0,unknown,unknown
1602,unknown,unknown,0,unknown,unknown
1603,unknown,unknown,0,unknown,unknown
1604,unknown,unknown,0,unknown,unknown
1605,unknown,unknown,0,unknown,unknown
1606,unknown,unknown,0,unknown,unknown
1607,unknown,unknown,0,unknown,unknown
1608,unknown,unknown,0,unknown,unknown
1609,unknown,unknown,0,unknown,unknown
1610,unknown,unknown,0,unknown,unknown
1611,unknown,unknown,0,unknown,unknown
1612,unknown,unknown,0,unknown,unknown
1613,unknown,unknown,0,unknown,unknown
1614,unknown,unknown,0,unknown,unknown
1615,unknown,unknown,0,unknown,unknown
1616,unknown,unknown,0,unknown,unknown
1617,unknown,unknown,0,unknown,unknown
1618,unknown,unknown,0,unknown,unknown
1619,unknown,unknown,0,unknown,unknown
1620,unknown,unknown,0,unknown,unknown
1621,unknown,unknown,0,unknown,unknown
1622,unknown,unknown,0,unknown,unknown
1623,unknown,unknown,0,unknown,unknown
1624,unknown,unknown,0,unknown,unknown
1625,unknown,unknown,0,unknown,unknown
1626,unknown,unknown,0,unknown,unknown
1627,unknown,unknown,0,unknown,unknown
1628,unknown,unknown,0,unknown,unknown
1629,unknown,unknown,0,unknown,unknown
1630,unknown,unknown,0,unknown,unknown
1631,unknown,unknown,0,unknown,unknown
1632,unknown,unknown,0,unknown,unknown
1633,unknown,unknown,0,unknown,unknown
1634,unknown,unknown,0,unknown,unknown
1635,unknown,unknown,0,unknown,unknown
1636,unknown,unknown,0,unknown,unknown
1637,unknown,unknown,0,unknown,unknown
1638,unknown,unknown,0,unknown,unknown
1639,unknown,unknown,0,unknown,unknown
1640,unknown,unknown,0,unknown,unknown
1641,unknown,unknown,0,unknown,unknown
1642,unknown,unknown,0,unknown,unknown
1643,unknown,unknown,0,unknown,unknown
1644,unknown,unknown,0,unknown,unknown
1645,unknown,unknown,0,unknown,unknown
1646,unknown,unknown,0,unknown,unknown
1647,unknown,unknown,0,unknown,unknown
1648,unknown,unknown,0,unknown,unknown
1649,unknown,unknown,0,unknown,unknown
1650,unknown,unknown,0,unknown,unknown
1651,unknown,unknown,0,unknown,unknown
1652,unknown,unknown,0,unknown,unknown
1653,unknown,unknown,0,unknown,unknown
1654,unknown,unknown,0,unknown,unknown
1655,unknown,unknown,0,unknown,unknown
1656,unknown,unknown,0,unknown,unknown
1657,unknown,unknown,0,unknown,unknown
1658,unknown,unknown,0,unknown,unknown
1659,unknown,unknown,0,unknown,unknown
1660,unknown,unknown,0,unknown,unknown
1661,unknown,unknown,0,unknown,unknown
1662,unknown,unknown,0,unknown,unknown
1663,unknown,unknown,0,unknown,unknown
1664,unknown,unknown,0,unknown,unknown
1665,unknown,unknown,0,unknown,unknown
1666,unknown,unknown,0,unknown,unknown
1667,unknown,unknown,0,unknown,unknown
1668,unknown,unknown,0,unknown,unknown
1669,unknown,unknown,0,unknown,unknown
1670,unknown,unknown,0,unknown,unknown
1671,unknown,unknown,0,unknown,unknown
1672,unknown,unknown,0,unknown,unknown
1673,unknown,unknown,0,unknown,unknown
1674,unknown,unknown,0,unknown,unknown
1675,unknown,unknown,0,unknown,unknown
1676,unknown,unknown,0,unknown,unknown
1677,unknown,unknown,0,unknown,unknown
1678,unknown,unknown,0,unknown,unknown
1679,unknown,unknown,0,unknown,unknown
1680,unknown,unknown,0,unknown,unknown
1681,unknown,unknown,0,unknown,unknown
1682,unknown,unknown,0,unknown,unknown
1683,unknown,unknown,0,unknown,unknown
1684,unknown,unknown,0,unknown,unknown
1685,unknown,unknown,0,unknown,unknown
1686,unknown,unknown,0,unknown,unknown
1687,unknown,unknown,0,unknown,unknown
1688,unknown,unknown,0,unknown,unknown
1689,unknown,unknown,0,unknown,unknown
1690,unknown,unknown,0,unknown,unknown
1691,unknown,unknown,0,unknown,unknown
1692,unknown,unknown,0,unknown,unknown
1693,unknown,unknown,0,unknown,unknown
1694,unknown,unknown,0,unknown,unknown
1695,unknown,unknown,0,unknown,unknown
1696,unknown,unknown,0,unknown,unknown
1697,unknown,unknown,0,unknown,unknown
1698,unknown,unknown,0,unknown,unknown
1699,unknown,unknown,0,unknown,unknown
1700,unknown,unknown,0,unknown,unknown
1701,unknown,unknown,0,unknown,unknown
1702,unknown,unknown,0,unknown,unknown
1703,unknown,unknown,0,unknown,unknown
1704,unknown,unknown,0,unknown,unknown
1705,unknown,unknown,0,unknown,unknown
1706,unknown,unknown,0,unknown,unknown
1707,unknown,unknown,0,unknown,unknown
1708,unknown,unknown,0,unknown,unknown
1709,unknown,unknown,0,unknown,unknown
1710,unknown,unknown,0,unknown,unknown
1711,unknown,unknown,0,unknown,unknown
1712,unknown,unknown,0,unknown,unknown
1713,unknown,unknown,0,unknown,unknown
1714,unknown,unknown,0,unknown,unknown
1715,unknown,unknown,0,unknown,unknown
1716,unknown,unknown,0,unknown,unknown
1717,unknown,unknown,0,unknown,unknown
1718,unknown,unknown,0,unknown,unknown
1719,unknown,unknown,0,unknown,unknown
1720,unknown,unknown,0,unknown,unknown
1721,unknown,unknown,0,unknown,unknown
1722,unknown,unknown,0,unknown,unknown
1723,unknown,unknown,0,unknown,unknown
1724,unknown,unknown,0,unknown,unknown
1725,unknown,unknown,0,unknown,unknown
1726,unknown,unknown,0,unknown,unknown
1727,unknown,unknown,0,unknown,unknown
1728,unknown,unknown,0,unknown,unknown
1729,unknown,unknown,0,unknown,unknown
1730,unknown,unknown,0,unknown,unknown
1731,unknown,unknown,0,unknown,unknown
1732,unknown,unknown,0,unknown,unknown
1733,unknown,unknown,0,unknown,unknown
1734,unknown,unknown,0,unknown,unknown
1735,unknown,unknown,0,unknown,unknown
1736,unknown,unknown,0,unknown,unknown
1737,unknown,unknown,0,unknown,unknown
1738,unknown,unknown,0,unknown,unknown
1739,unknown,unknown,0,unknown,unknown
1740,unknown,unknown,0,unknown,unknown
1741,unknown,unknown,0,unknown,unknown
1742,unknown,unknown,0,unknown,unknown
1743,unknown,unknown,0,unknown,unknown
1744,unknown,unknown,0,unknown,unknown
1745,unknown,unknown,0,unknown,unknown
1746,unknown,unknown,0,unknown,unknown
1747,unknown,unknown,0,unknown,unknown
1748,unknown,unknown,0,unknown,unknown
1749,unknown,unknown,0,unknown,unknown
1750,unknown,unknown,0,unknown,unknown
1751,unknown,unknown,0,unknown,unknown
1752,unknown,unknown,0,unknown,unknown
1753,unknown,unknown,0,unknown,unknown
1754,unknown,unknown,0,unknown,unknown
1755,unknown,unknown,0,unknown,unknown
1756,unknown,unknown,0,unknown,unknown
1757,unknown,unknown,0,unknown,unknown
1758,unknown,unknown,0,unknown,unknown
1759,unknown,unknown,0,unknown,unknown
1760,unknown,unknown,0,unknown,unknown
1761,unknown,unknown,0,unknown,unknown
1762,unknown,unknown,0,unknown,unknown
1763,unknown,unknown,0,unknown,unknown
1764,unknown,unknown,0,unknown,unknown
1765,unknown,unknown,0,unknown,unknown
1766,unknown,unknown,0,unknown,unknown
1767,unknown,unknown,0,unknown,unknown
1768,unknown,unknown,0,unknown,unknown
1769,unknown,unknown,0,unknown,unknown
1770,unknown,unknown,0,unknown,unknown
1771,unknown,unknown,0,unknown,unknown
1772,unknown,unknown,0,unknown,unknown
1773,unknown,unknown,0,unknown,unknown
1774,unknown,unknown,0,unknown,unknown
1775,unknown,unknown,0,unknown,unknown
1776,unknown,unknown,0,unknown,unknown
1777,unknown,unknown,0,unknown,unknown
1778,unknown,unknown,0,unknown,unknown
1779,unknown,unknown,0,unknown,unknown
1780,unknown,unknown,0,unknown,unknown
1781,unknown,unknown,0,unknown,unknown
1782,unknown,unknown,0,unknown,unknown
1783,unknown,unknown,0,unknown,unknown
1784,unknown,unknown,0,unknown,unknown
1785,unknown,unknown,0,unknown,unknown
1786,unknown,unknown,0,unknown,unknown
1787,unknown,unknown,0,unknown,unknown
1788,unknown,unknown,0,unknown,unknown
1789,unknown,unknown,0,unknown,unknown
1790,unknown,unknown,0,unknown,unknown
1791,unknown,unknown,0,unknown,unknown
1792,unknown,unknown,0,unknown,unknown
1793,unknown,unknown,0,unknown,unknown
1794,unknown,unknown,0,unknown,unknown
1795,unknown,unknown,0,unknown,unknown
1796,unknown,unknown,0,unknown,unknown
1797,unknown,unknown,0,unknown,unknown
1798,unknown,unknown,0,unknown,unknown
1799,unknown,unknown,0,unknown,unknown
1800,unknown,unknown,0,unknown,unknown
1801,unknown,unknown,0,unknown,unknown
1802,unknown,unknown,0,unknown,unknown
1803,unknown,unknown,0,unknown,unknown
1804,unknown,unknown,0,unknown,unknown
1805,unknown,unknown,0,unknown,unknown
1806,unknown,unknown,0,unknown,unknown
1807,unknown,unknown,0,unknown,unknown
1808,unknown,unknown,0,unknown,unknown
1809,unknown,unknown,0,unknown,unknown
1810,unknown,unknown,0,unknown,unknown
1811,unknown,unknown,0,unknown,unknown
1812,unknown,unknown,0,unknown,unknown
1813,unknown,unknown,0,unknown,unknown
1814,unknown,unknown,0,unknown,unknown
1815,unknown,unknown,0,unknown,unknown
1816,unknown,unknown,0,unknown,unknown
1817,unknown,unknown,0,unknown,unknown
1818,unknown,unknown,0,unknown,unknown
1819,unknown,unknown,0,unknown,unknown
1820,unknown,unknown,0,unknown,unknown
1821,unknown,unknown,0,unknown,unknown
1822,unknown,unknown,0,unknown,unknown
1823,unknown,unknown,0,unknown,unknown
1824,unknown,unknown,0,unknown,unknown
1825,unknown,unknown,0,unknown,unknown
1826,unknown,unknown,0,unknown,unknown
1827,unknown,unknown,0,unknown,unknown
1828,unknown,unknown,0,unknown,unknown
1829,unknown,unknown,0,unknown,unknown
1830,unknown,unknown,0,unknown,unknown
1831,unknown,unknown,0,unknown,unknown
1832,unknown,unknown,0,unknown,unknown
1833,unknown,unknown,0,unknown,unknown
1834,unknown,unknown,0,unknown,unknown
1835,unknown,unknown,0,unknown,unknown
1836,unknown,unknown,0,unknown,unknown
1837,unknown,unknown,0,unknown,unknown
1838,unknown,unknown,0,unknown,unknown
1839,unknown,unknown,0,unknown,unknown
1840,unknown,unknown,0,unknown,unknown
1841,unknown,unknown,0,unknown,unknown
1842,unknown,unknown,0,unknown,unknown
1843,unknown,unknown,0,unknown,unknown
1844,unknown,unknown,0,unknown,unknown
1845,unknown,unknown,0,unknown,unknown
1846,unknown,unknown,0,unknown,unknown
1847,unknown,unknown,0,unknown,unknown
1848,unknown,unknown,0,unknown,unknown
1849,unknown,unknown,0,unknown,unknown
1850,unknown,unknown,0,unknown,unknown
1851,unknown,unknown,0,unknown,unknown
1852,unknown,unknown,0,unknown,unknown
1853,unknown,unknown,0,unknown,unknown
1854,unknown,unknown,0,unknown,unknown
1855,unknown,unknown,0,unknown,unknown
1856,unknown,unknown,0,unknown,unknown
1857,unknown,unknown,0,unknown,unknown
1858,unknown,unknown,0,unknown,unknown
1859,unknown,unknown,0,unknown,unknown
1860,unknown,unknown,0,unknown,unknown
1861,unknown,unknown,0,unknown,unknown
1862,unknown,unknown,0,unknown,unknown
1863,unknown,unknown,0,unknown,unknown
1864,unknown,unknown,0,unknown,unknown
1865,unknown,unknown,0,unknown,unknown
1866,unknown,unknown,0,unknown,unknown
1867,unknown,unknown,0,unknown,unknown
1868,unknown,unknown,0,unknown,unknown
1869,unknown,unknown,0,unknown,unknown
1870,unknown,unknown,0,unknown,unknown
1871,unknown,unknown,0,unknown,unknown
1872,unknown,unknown,0,unknown,unknown
1873,unknown,unknown,0,unknown,unknown
1874,unknown,unknown,0,unknown,unknown
1875,unknown,unknown,0,unknown,unknown
1876,unknown,unknown,0,unknown,unknown
1877,unknown,unknown,0,unknown,unknown
1878,unknown,unknown,0,unknown,unknown
1879,unknown,unknown,0,unknown,unknown
1880,unknown,unknown,0,unknown,unknown
1881,unknown,unknown,0,unknown,unknown
1882,unknown,unknown,0,unknown,unknown
1883,unknown,unknown,0,unknown,unknown
1884,unknown,unknown,0,unknown,unknown
1885,unknown,unknown,0,unknown,unknown
1886,unknown,unknown,0,unknown,unknown
1887,unknown,unknown,0,unknown,unknown
1888,unknown,unknown,0,unknown,unknown
1889,unknown,unknown,0,unknown,unknown
1890,unknown,unknown,0,unknown,unknown
1891,unknown,unknown,0,unknown,unknown
